campagne,date,jour,groupe,year,month,day_of_week,week_of_year,is_weekend,ACTE(VGP),DOSES(J07E1),doses_per_acte,cumulative_actes,cumulative_doses,actes_7day_ma,actes_14day_ma,actes_lag_1,actes_lag_7,actes_lag_14,week_start
2021-2022,2022-01-12,83,65 ans et plus,2022,1,2,2,False,2945.0,5139.0,1.7449915110356538,3424210.0,8373138.0,3121.285714285714,3236.714285714286,3805.0,5089.0,5834.0,2022-01-10
2021-2022,2022-01-12,83,moins de 65 ans,2022,1,2,2,False,1604.0,3762.0,2.3453865336658355,979511.0,2678482.0,1729.7142857142858,1792.5,1912.0,2498.0,3566.0,2022-01-10
2021-2022,2022-01-13,84,65 ans et plus,2022,1,3,2,False,3042.0,5082.0,1.6706114398422092,3427252.0,8378220.0,2834.5714285714284,3074.5714285714284,2945.0,5049.0,5312.0,2022-01-10
2021-2022,2022-01-13,84,moins de 65 ans,2022,1,3,2,False,1511.0,3501.0,2.3170086035737922,981022.0,2681983.0,1590.4285714285713,1661.2857142857142,1604.0,2486.0,3348.0,2022-01-10
2021-2022,2022-01-14,85,65 ans et plus,2022,1,4,2,False,2800.0,4653.0,1.6617857142857142,3430052.0,8382873.0,2580.8571428571427,3100.785714285714,3042.0,4576.0,2433.0,2022-01-10
2021-2022,2022-01-14,85,moins de 65 ans,2022,1,4,2,False,1662.0,3582.0,2.155234657039711,982684.0,2685565.0,1427.142857142857,1656.7857142857142,1511.0,2805.0,1725.0,2022-01-10
2021-2022,2022-01-15,86,65 ans et plus,2022,1,5,2,True,1109.0,2525.0,2.276825969341749,3431161.0,8385398.0,2474.4285714285716,3168.5,2800.0,1854.0,161.0,2022-01-10
2021-2022,2022-01-15,86,moins de 65 ans,2022,1,5,2,True,919.0,2096.0,2.2807399347116433,983603.0,2687661.0,1346.857142857143,1719.4285714285713,1662.0,1481.0,42.0,2022-01-10
2021-2022,2022-01-16,87,65 ans et plus,2022,1,6,2,True,130.0,47.0,0.36153846153846153,3431291.0,8385445.0,2479.8571428571427,3166.214285714286,1109.0,92.0,162.0,2022-01-10
2021-2022,2022-01-16,87,moins de 65 ans,2022,1,6,2,True,72.0,108.0,1.5,983675.0,2687769.0,1348.2857142857142,1720.7857142857142,919.0,62.0,53.0,2022-01-10
2021-2022,2022-01-17,88,65 ans et plus,2022,1,0,3,False,2272.0,3515.0,1.5470950704225352,3433563.0,8388960.0,2300.4285714285716,3007.9285714285716,130.0,3528.0,4488.0,2022-01-17
2021-2022,2022-01-17,88,moins de 65 ans,2022,1,0,3,False,1272.0,2723.0,2.1407232704402515,984947.0,2690492.0,1278.857142857143,1643.2142857142858,72.0,1758.0,2358.0,2022-01-17
2021-2022,2022-01-18,89,65 ans et plus,2022,1,1,3,False,2483.0,4357.0,1.7547321788159485,3436046.0,8393317.0,2111.5714285714284,2769.5714285714284,2272.0,3805.0,5820.0,2022-01-17
2021-2022,2022-01-18,89,moins de 65 ans,2022,1,1,3,False,1351.0,2629.0,1.9459659511472982,986298.0,2693121.0,1198.7142857142858,1528.0714285714287,1272.0,1912.0,2963.0,2022-01-17
2021-2022,2022-01-19,90,65 ans et plus,2022,1,2,3,False,2007.0,3804.0,1.8953662182361735,3438053.0,8397121.0,1977.5714285714287,2549.4285714285716,2483.0,2945.0,5089.0,2022-01-17
2021-2022,2022-01-19,90,moins de 65 ans,2022,1,2,3,False,1090.0,2459.0,2.2559633027522934,987388.0,2695580.0,1125.2857142857142,1427.5,1351.0,1604.0,2498.0,2022-01-17
2021-2022,2022-01-20,91,65 ans et plus,2022,1,3,3,False,2166.0,3335.0,1.5397045244690675,3440219.0,8400456.0,1852.4285714285713,2343.5,2007.0,3042.0,5049.0,2022-01-17
2021-2022,2022-01-20,91,moins de 65 ans,2022,1,3,3,False,1132.0,2499.0,2.2075971731448765,988520.0,2698079.0,1071.142857142857,1330.7857142857142,1090.0,1511.0,2486.0,2022-01-17
2021-2022,2022-01-21,92,65 ans et plus,2022,1,4,3,False,2080.0,3622.0,1.7413461538461539,3442299.0,8404078.0,1749.5714285714287,2165.214285714286,2166.0,2800.0,4576.0,2022-01-17
2021-2022,2022-01-21,92,moins de 65 ans,2022,1,4,3,False,1150.0,2550.0,2.217391304347826,989670.0,2700629.0,998.0,1212.5714285714287,1132.0,1662.0,2805.0,2022-01-17
2021-2022,2022-01-22,93,65 ans et plus,2022,1,5,3,True,786.0,1990.0,2.5318066157760812,3443085.0,8406068.0,1703.4285714285713,2088.9285714285716,2080.0,1109.0,1854.0,2022-01-17
2021-2022,2022-01-22,93,moins de 65 ans,2022,1,5,3,True,644.0,1610.0,2.5,990314.0,2702239.0,958.7142857142857,1152.7857142857142,1150.0,919.0,1481.0,2022-01-17
2021-2022,2022-01-23,94,65 ans et plus,2022,1,6,3,True,49.0,26.0,0.5306122448979592,3443134.0,8406094.0,1691.857142857143,2085.8571428571427,786.0,130.0,92.0,2022-01-17
2021-2022,2022-01-23,94,moins de 65 ans,2022,1,6,3,True,49.0,174.0,3.5510204081632653,990363.0,2702413.0,955.4285714285714,1151.857142857143,644.0,72.0,62.0,2022-01-17
2021-2022,2022-01-24,95,65 ans et plus,2022,1,0,4,False,1769.0,3190.0,1.8032786885245902,3444903.0,8409284.0,1620.0,1960.2142857142858,49.0,2272.0,3528.0,2022-01-24
2021-2022,2022-01-24,95,moins de 65 ans,2022,1,0,4,False,835.0,1853.0,2.2191616766467064,991198.0,2704266.0,893.0,1085.9285714285713,49.0,1272.0,1758.0,2022-01-24
2021-2022,2022-01-25,96,65 ans et plus,2022,1,1,4,False,1995.0,3597.0,1.8030075187969925,3446898.0,8412881.0,1550.2857142857142,1830.9285714285713,1769.0,2483.0,3805.0,2022-01-24
2021-2022,2022-01-25,96,moins de 65 ans,2022,1,1,4,False,1004.0,2029.0,2.020916334661355,992202.0,2706295.0,843.4285714285714,1021.0714285714286,835.0,1351.0,1912.0,2022-01-24
2021-2022,2022-01-26,97,65 ans et plus,2022,1,2,4,False,1662.0,2837.0,1.7069795427196148,3448560.0,8415718.0,1501.0,1739.2857142857142,1995.0,2007.0,2945.0,2022-01-24
2021-2022,2022-01-26,97,moins de 65 ans,2022,1,2,4,False,794.0,1758.0,2.2141057934508814,992996.0,2708053.0,801.1428571428571,963.2142857142857,1004.0,1090.0,1604.0,2022-01-24
2021-2022,2022-01-27,98,65 ans et plus,2022,1,3,4,False,1692.0,3074.0,1.8167848699763594,3450252.0,8418792.0,1433.2857142857142,1642.857142857143,1662.0,2166.0,3042.0,2022-01-24
2021-2022,2022-01-27,98,moins de 65 ans,2022,1,3,4,False,861.0,1908.0,2.21602787456446,993857.0,2709961.0,762.4285714285714,916.7857142857143,794.0,1132.0,1511.0,2022-01-24
2021-2022,2022-01-28,99,65 ans et plus,2022,1,4,4,False,1578.0,2584.0,1.6375158428390368,3451830.0,8421376.0,1361.5714285714287,1555.5714285714287,1692.0,2080.0,2800.0,2022-01-24
2021-2022,2022-01-28,99,moins de 65 ans,2022,1,4,4,False,913.0,1967.0,2.154435925520263,994770.0,2711928.0,728.5714285714286,863.2857142857143,861.0,1150.0,1662.0,2022-01-24
2021-2022,2022-01-29,100,65 ans et plus,2022,1,5,4,True,783.0,1829.0,2.3358876117496807,3452613.0,8423205.0,1361.142857142857,1532.2857142857142,1578.0,786.0,1109.0,2022-01-24
2021-2022,2022-01-29,100,moins de 65 ans,2022,1,5,4,True,568.0,1163.0,2.0475352112676055,995338.0,2713091.0,717.7142857142857,838.2142857142857,913.0,644.0,919.0,2022-01-24
2021-2022,2022-01-30,101,65 ans et plus,2022,1,6,4,True,42.0,82.0,1.9523809523809523,3452655.0,8423287.0,1360.142857142857,1526.0,783.0,49.0,130.0,2022-01-24
2021-2022,2022-01-30,101,moins de 65 ans,2022,1,6,4,True,58.0,51.0,0.8793103448275862,995396.0,2713142.0,719.0,837.2142857142857,568.0,49.0,72.0,2022-01-24
2021-2022,2022-01-31,102,65 ans et plus,2022,1,0,5,False,1612.0,2637.0,1.6358560794044665,3454267.0,8425924.0,1337.7142857142858,1478.857142857143,42.0,1769.0,2272.0,2022-01-31
2021-2022,2022-01-31,102,moins de 65 ans,2022,1,0,5,False,853.0,1841.0,2.1582649472450175,996249.0,2714983.0,721.5714285714286,807.2857142857143,58.0,835.0,1272.0,2022-01-31
2021-2022,2022-02-01,103,65 ans et plus,2022,2,1,5,False,1154.0,1375.0,1.1915077989601386,3455421.0,8427299.0,1217.5714285714287,1383.9285714285713,1612.0,1995.0,2483.0,2022-01-31
2021-2022,2022-02-01,103,moins de 65 ans,2022,2,1,5,False,645.0,1146.0,1.7767441860465116,996894.0,2716129.0,670.2857142857143,756.8571428571429,853.0,1004.0,1351.0,2022-01-31
2021-2022,2022-02-02,104,65 ans et plus,2022,2,2,5,False,684.0,1001.0,1.463450292397661,3456105.0,8428300.0,1077.857142857143,1289.4285714285713,1154.0,1662.0,2007.0,2022-01-31
2021-2022,2022-02-02,104,moins de 65 ans,2022,2,2,5,False,463.0,950.0,2.0518358531317493,997357.0,2717079.0,623.0,712.0714285714286,645.0,794.0,1090.0,2022-01-31
2021-2022,2022-02-03,105,65 ans et plus,2022,2,3,5,False,897.0,1099.0,1.225195094760312,3457002.0,8429399.0,964.2857142857143,1198.7857142857142,684.0,1692.0,2166.0,2022-01-31
2021-2022,2022-02-03,105,moins de 65 ans,2022,2,3,5,False,489.0,851.0,1.7402862985685073,997846.0,2717930.0,569.8571428571429,666.1428571428571,463.0,861.0,1132.0,2022-01-31
2021-2022,2022-02-04,106,65 ans et plus,2022,2,4,5,False,843.0,1221.0,1.4483985765124556,3457845.0,8430620.0,859.2857142857143,1110.4285714285713,897.0,1578.0,2080.0,2022-01-31
2021-2022,2022-02-04,106,moins de 65 ans,2022,2,4,5,False,540.0,1145.0,2.1203703703703702,998386.0,2719075.0,516.5714285714286,622.5714285714286,489.0,913.0,1150.0,2022-01-31
2021-2022,2022-02-05,107,65 ans et plus,2022,2,5,5,True,415.0,556.0,1.3397590361445784,3458260.0,8431176.0,806.7142857142857,1083.9285714285713,843.0,783.0,786.0,2022-01-31
2021-2022,2022-02-05,107,moins de 65 ans,2022,2,5,5,True,276.0,591.0,2.141304347826087,998662.0,2719666.0,474.85714285714283,596.2857142857143,540.0,568.0,644.0,2022-01-31
2021-2022,2022-02-06,108,65 ans et plus,2022,2,6,5,True,46.0,92.0,2.0,3458306.0,8431268.0,807.2857142857143,1083.7142857142858,415.0,42.0,49.0,2022-01-31
2021-2022,2022-02-06,108,moins de 65 ans,2022,2,6,5,True,32.0,67.0,2.09375,998694.0,2719733.0,471.14285714285717,595.0714285714286,276.0,58.0,49.0,2022-01-31
2021-2022,2022-02-07,109,65 ans et plus,2022,2,0,6,False,752.0,998.0,1.327127659574468,3459058.0,8432266.0,684.4285714285714,1011.0714285714286,46.0,1612.0,1769.0,2022-02-07
2021-2022,2022-02-07,109,moins de 65 ans,2022,2,0,6,False,445.0,953.0,2.141573033707865,999139.0,2720686.0,412.85714285714283,567.2142857142857,32.0,853.0,835.0,2022-02-07
2021-2022,2022-02-08,110,65 ans et plus,2022,2,1,6,False,795.0,852.0,1.0716981132075472,3459853.0,8433118.0,633.1428571428571,925.3571428571429,752.0,1154.0,1995.0,2022-02-07
2021-2022,2022-02-08,110,moins de 65 ans,2022,2,1,6,False,526.0,888.0,1.688212927756654,999665.0,2721574.0,395.85714285714283,533.0714285714286,445.0,645.0,1004.0,2022-02-07
2021-2022,2022-02-09,111,65 ans et plus,2022,2,2,6,False,690.0,788.0,1.1420289855072463,3460543.0,8433906.0,634.0,855.9285714285714,795.0,684.0,1662.0,2022-02-07
2021-2022,2022-02-09,111,moins de 65 ans,2022,2,2,6,False,453.0,813.0,1.794701986754967,1000118.0,2722387.0,394.42857142857144,508.7142857142857,526.0,463.0,794.0,2022-02-07
2021-2022,2022-02-10,112,65 ans et plus,2022,2,3,6,False,733.0,964.0,1.315143246930423,3461276.0,8434870.0,610.5714285714286,787.4285714285714,690.0,897.0,1692.0,2022-02-07
2021-2022,2022-02-10,112,moins de 65 ans,2022,2,3,6,False,473.0,911.0,1.9260042283298098,1000591.0,2723298.0,392.14285714285717,481.0,453.0,489.0,861.0,2022-02-07
2021-2022,2022-02-11,113,65 ans et plus,2022,2,4,6,False,733.0,958.0,1.3069577080491133,3462009.0,8435828.0,594.8571428571429,727.0714285714286,733.0,843.0,1578.0,2022-02-07
2021-2022,2022-02-11,113,moins de 65 ans,2022,2,4,6,False,360.0,658.0,1.8277777777777777,1000951.0,2723956.0,366.42857142857144,441.5,473.0,540.0,913.0,2022-02-07
2021-2022,2022-02-12,114,65 ans et plus,2022,2,5,6,True,328.0,500.0,1.524390243902439,3462337.0,8436328.0,582.4285714285714,694.5714285714286,733.0,415.0,783.0,2022-02-07
2021-2022,2022-02-12,114,moins de 65 ans,2022,2,5,6,True,192.0,517.0,2.6927083333333335,1001143.0,2724473.0,354.42857142857144,414.64285714285717,360.0,276.0,568.0,2022-02-07
2021-2022,2022-02-13,115,65 ans et plus,2022,2,6,6,True,125.0,254.0,2.032,3462462.0,8436582.0,593.7142857142857,700.5,328.0,46.0,42.0,2022-02-07
2021-2022,2022-02-13,115,moins de 65 ans,2022,2,6,6,True,32.0,48.0,1.5,1001175.0,2724521.0,354.42857142857144,412.7857142857143,192.0,32.0,58.0,2022-02-07
2021-2022,2022-02-14,116,65 ans et plus,2022,2,0,7,False,651.0,654.0,1.0046082949308757,3463113.0,8437236.0,579.2857142857143,631.8571428571429,125.0,752.0,1612.0,2022-02-14
2021-2022,2022-02-14,116,moins de 65 ans,2022,2,0,7,False,397.0,652.0,1.6423173803526447,1001572.0,2725173.0,347.57142857142856,380.2142857142857,32.0,445.0,853.0,2022-02-14
2021-2022,2022-02-15,117,65 ans et plus,2022,2,1,7,False,643.0,656.0,1.0202177293934682,3463756.0,8437892.0,557.5714285714286,595.3571428571429,651.0,795.0,1154.0,2022-02-14
2021-2022,2022-02-15,117,moins de 65 ans,2022,2,1,7,False,417.0,619.0,1.484412470023981,1001989.0,2725792.0,332.0,363.92857142857144,397.0,526.0,645.0,2022-02-14
2021-2022,2022-02-16,118,65 ans et plus,2022,2,2,7,False,773.0,443.0,0.5730918499353169,3464529.0,8438335.0,569.4285714285714,601.7142857142857,643.0,690.0,684.0,2022-02-14
2021-2022,2022-02-16,118,moins de 65 ans,2022,2,2,7,False,337.0,644.0,1.910979228486647,1002326.0,2726436.0,315.42857142857144,354.92857142857144,417.0,453.0,463.0,2022-02-14
2021-2022,2022-02-17,119,65 ans et plus,2022,2,3,7,False,620.0,706.0,1.1387096774193548,3465149.0,8439041.0,553.2857142857143,581.9285714285714,773.0,733.0,897.0,2022-02-14
2021-2022,2022-02-17,119,moins de 65 ans,2022,2,3,7,False,419.0,695.0,1.6587112171837708,1002745.0,2727131.0,307.7142857142857,349.92857142857144,337.0,473.0,489.0,2022-02-14
2021-2022,2022-02-18,120,65 ans et plus,2022,2,4,7,False,714.0,1177.0,1.6484593837535013,3465863.0,8440218.0,550.5714285714286,572.7142857142857,620.0,733.0,843.0,2022-02-14
2021-2022,2022-02-18,120,moins de 65 ans,2022,2,4,7,False,399.0,737.0,1.8471177944862156,1003144.0,2727868.0,313.2857142857143,339.85714285714283,419.0,360.0,540.0,2022-02-14
2021-2022,2022-02-19,121,65 ans et plus,2022,2,5,7,True,416.0,538.0,1.2932692307692308,3466279.0,8440756.0,563.1428571428571,572.7857142857143,714.0,328.0,415.0,2022-02-14
2021-2022,2022-02-19,121,moins de 65 ans,2022,2,5,7,True,235.0,373.0,1.5872340425531914,1003379.0,2728241.0,319.42857142857144,336.92857142857144,399.0,192.0,276.0,2022-02-14
2021-2022,2022-02-20,122,65 ans et plus,2022,2,6,7,True,45.0,13.0,0.28888888888888886,3466324.0,8440769.0,551.7142857142857,572.7142857142857,416.0,125.0,46.0,2022-02-14
2021-2022,2022-02-20,122,moins de 65 ans,2022,2,6,7,True,28.0,30.0,1.0714285714285714,1003407.0,2728271.0,318.85714285714283,336.64285714285717,235.0,32.0,32.0,2022-02-14
2021-2022,2022-02-21,123,65 ans et plus,2022,2,0,8,False,734.0,795.0,1.0831062670299727,3467058.0,8441564.0,563.5714285714286,571.4285714285714,45.0,651.0,752.0,2022-02-21
2021-2022,2022-02-21,123,moins de 65 ans,2022,2,0,8,False,412.0,662.0,1.6067961165048543,1003819.0,2728933.0,321.0,334.2857142857143,28.0,397.0,445.0,2022-02-21
2021-2022,2022-02-22,124,65 ans et plus,2022,2,1,8,False,562.0,752.0,1.3380782918149465,3467620.0,8442316.0,552.0,554.7857142857143,734.0,643.0,795.0,2022-02-21
2021-2022,2022-02-22,124,moins de 65 ans,2022,2,1,8,False,363.0,695.0,1.9146005509641872,1004182.0,2729628.0,313.2857142857143,322.64285714285717,412.0,417.0,526.0,2022-02-21
2021-2022,2022-02-23,125,65 ans et plus,2022,2,2,8,False,573.0,1040.0,1.8150087260034904,3468193.0,8443356.0,523.4285714285714,546.4285714285714,562.0,773.0,690.0,2022-02-21
2021-2022,2022-02-23,125,moins de 65 ans,2022,2,2,8,False,374.0,733.0,1.9598930481283423,1004556.0,2730361.0,318.57142857142856,317.0,363.0,337.0,453.0,2022-02-21
2021-2022,2022-02-24,126,65 ans et plus,2022,2,3,8,False,534.0,675.0,1.2640449438202248,3468727.0,8444031.0,511.14285714285717,532.2142857142857,573.0,620.0,733.0,2022-02-21
2021-2022,2022-02-24,126,moins de 65 ans,2022,2,3,8,False,319.0,583.0,1.8275862068965518,1004875.0,2730944.0,304.2857142857143,306.0,374.0,419.0,473.0,2022-02-21
2021-2022,2022-02-25,127,65 ans et plus,2022,2,4,8,False,652.0,521.0,0.799079754601227,3469379.0,8444552.0,502.2857142857143,526.4285714285714,534.0,714.0,733.0,2022-02-21
2021-2022,2022-02-25,127,moins de 65 ans,2022,2,4,8,False,335.0,517.0,1.5432835820895523,1005210.0,2731461.0,295.14285714285717,304.2142857142857,319.0,399.0,360.0,2022-02-21
2021-2022,2022-02-26,128,65 ans et plus,2022,2,5,8,True,205.0,678.0,3.3073170731707315,3469584.0,8445230.0,472.14285714285717,517.6428571428571,652.0,416.0,328.0,2022-02-21
2021-2022,2022-02-26,128,moins de 65 ans,2022,2,5,8,True,169.0,265.0,1.5680473372781065,1005379.0,2731726.0,285.7142857142857,302.57142857142856,335.0,235.0,192.0,2022-02-21
2021-2022,2022-02-27,129,65 ans et plus,2022,2,6,8,True,82.0,72.0,0.8780487804878049,3469666.0,8445302.0,477.42857142857144,514.5714285714286,205.0,45.0,125.0,2022-02-21
2021-2022,2022-02-27,129,moins de 65 ans,2022,2,6,8,True,21.0,44.0,2.0952380952380953,1005400.0,2731770.0,284.7142857142857,301.7857142857143,169.0,28.0,32.0,2022-02-21
2021-2022,2022-02-28,130,65 ans et plus,2022,2,0,9,False,530.0,1150.0,2.169811320754717,3470196.0,8446452.0,448.2857142857143,505.92857142857144,82.0,734.0,651.0,2022-02-28
2021-2022,2022-02-28,130,moins de 65 ans,2022,2,0,9,False,289.0,736.0,2.546712802768166,1005689.0,2732506.0,267.14285714285717,294.07142857142856,21.0,412.0,397.0,2022-02-28
2022-2023,2022-10-18,1,65 ans et plus,2022,10,1,42,False,149739.0,555059.0,3.7068432405719287,149739.0,555059.0,149739.0,149739.0,,,,2022-10-17
2022-2023,2022-10-18,1,moins de 65 ans,2022,10,1,42,False,37380.0,119448.0,3.195505617977528,37380.0,119448.0,37380.0,37380.0,,,,2022-10-17
2022-2023,2022-10-19,2,65 ans et plus,2022,10,2,42,False,120484.0,396041.0,3.2870837621592908,270223.0,951100.0,135111.5,135111.5,149739.0,,,2022-10-17
2022-2023,2022-10-19,2,moins de 65 ans,2022,10,2,42,False,27396.0,82064.0,2.9954737917944225,64776.0,201512.0,32388.0,32388.0,37380.0,,,2022-10-17
2022-2023,2022-10-20,3,65 ans et plus,2022,10,3,42,False,108450.0,332013.0,3.0614384508990318,378673.0,1283113.0,126224.33333333333,126224.33333333333,120484.0,,,2022-10-17
2022-2023,2022-10-20,3,moins de 65 ans,2022,10,3,42,False,23765.0,66854.0,2.813128550389228,88541.0,268366.0,29513.666666666668,29513.666666666668,27396.0,,,2022-10-17
2022-2023,2022-10-21,4,65 ans et plus,2022,10,4,42,False,109942.0,284934.0,2.5916756107765915,488615.0,1568047.0,122153.75,122153.75,108450.0,,,2022-10-17
2022-2023,2022-10-21,4,moins de 65 ans,2022,10,4,42,False,24291.0,65265.0,2.686797579350377,112832.0,333631.0,28208.0,28208.0,23765.0,,,2022-10-17
2022-2023,2022-10-22,5,65 ans et plus,2022,10,5,42,True,30803.0,123654.0,4.014349251696263,519418.0,1691701.0,103883.6,103883.6,109942.0,,,2022-10-17
2022-2023,2022-10-22,5,moins de 65 ans,2022,10,5,42,True,13179.0,37333.0,2.8327642461491767,126011.0,370964.0,25202.2,25202.2,24291.0,,,2022-10-17
2022-2023,2022-10-23,6,65 ans et plus,2022,10,6,42,True,671.0,1346.0,2.005961251862891,520089.0,1693047.0,86681.5,86681.5,30803.0,,,2022-10-17
2022-2023,2022-10-23,6,moins de 65 ans,2022,10,6,42,True,295.0,573.0,1.9423728813559322,126306.0,371537.0,21051.0,21051.0,13179.0,,,2022-10-17
2022-2023,2022-10-24,7,65 ans et plus,2022,10,0,43,False,81614.0,224971.0,2.7565246158747274,601703.0,1918018.0,85957.57142857143,85957.57142857143,671.0,,,2022-10-24
2022-2023,2022-10-24,7,moins de 65 ans,2022,10,0,43,False,19431.0,51813.0,2.6665122742010188,145737.0,423350.0,20819.571428571428,20819.571428571428,295.0,,,2022-10-24
2022-2023,2022-10-25,8,65 ans et plus,2022,10,1,43,False,98327.0,253772.0,2.580898430746387,700030.0,2171790.0,78613.0,87503.75,81614.0,149739.0,,2022-10-24
2022-2023,2022-10-25,8,moins de 65 ans,2022,10,1,43,False,20340.0,53815.0,2.645771878072763,166077.0,477165.0,18385.285714285714,20759.625,19431.0,37380.0,,2022-10-24
2022-2023,2022-10-26,9,65 ans et plus,2022,10,2,43,False,74157.0,198278.0,2.673759725986758,774187.0,2370068.0,71994.85714285714,86020.77777777778,98327.0,120484.0,,2022-10-24
2022-2023,2022-10-26,9,moins de 65 ans,2022,10,2,43,False,17048.0,45902.0,2.692515251055842,183125.0,523067.0,16907.0,20347.222222222223,20340.0,27396.0,,2022-10-24
2022-2023,2022-10-27,10,65 ans et plus,2022,10,3,43,False,69950.0,185155.0,2.646962115796998,844137.0,2555223.0,66494.85714285714,84413.7,74157.0,108450.0,,2022-10-24
2022-2023,2022-10-27,10,moins de 65 ans,2022,10,3,43,False,16212.0,42811.0,2.6406982482112014,199337.0,565878.0,15828.0,19933.7,17048.0,23765.0,,2022-10-24
2022-2023,2022-10-28,11,65 ans et plus,2022,10,4,43,False,68039.0,176185.0,2.58947074471994,912176.0,2731408.0,60508.71428571428,82925.09090909091,69950.0,109942.0,,2022-10-24
2022-2023,2022-10-28,11,moins de 65 ans,2022,10,4,43,False,17827.0,45227.0,2.5369944466259047,217164.0,611105.0,14904.57142857143,19742.18181818182,16212.0,24291.0,,2022-10-24
2022-2023,2022-10-29,12,65 ans et plus,2022,10,5,43,True,21996.0,77062.0,3.50345517366794,934172.0,2808470.0,59250.57142857143,77847.66666666667,68039.0,30803.0,,2022-10-24
2022-2023,2022-10-29,12,moins de 65 ans,2022,10,5,43,True,9348.0,25269.0,2.703145057766367,226512.0,636374.0,14357.285714285714,18876.0,17827.0,13179.0,,2022-10-24
2022-2023,2022-10-30,13,65 ans et plus,2022,10,6,43,True,328.0,748.0,2.2804878048780486,934500.0,2809218.0,59201.57142857143,71884.61538461539,21996.0,671.0,,2022-10-24
2022-2023,2022-10-30,13,moins de 65 ans,2022,10,6,43,True,150.0,327.0,2.18,226662.0,636701.0,14336.57142857143,17435.53846153846,9348.0,295.0,,2022-10-24
2022-2023,2022-10-31,14,65 ans et plus,2022,10,0,44,False,54934.0,146846.0,2.6731350347689955,989434.0,2956064.0,55390.142857142855,70673.85714285714,328.0,81614.0,,2022-10-31
